source	target	weight	direction	fromAltName	toAltName
g__Clostridium_sensu_stricto_15	g__Cryptops	0.122833870471246	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Cytaeis	0.101250920543114	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Diacronema	0.141372409127667	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Discogorgia	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Eunotia	0.137509400627249	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Geotrichum	0.11740949167795801	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Geranomyia	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Gonoessa	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Gracilariopsis	0.13348025182881199	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Hymenodora	0.11521014904282	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Kazachstania	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Lachnospiraceae_FCS020_group	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Neocaridina	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Nilotanypus	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Obama	0.10957193073156402	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Portieria	0.12843645054772698	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Psaromenia	0.11691810690594999	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Tausonia	0.12311235435515501	undirected	-	-
g__Clostridium_sensu_stricto_15	g__Urocleidoides	0.115320856948732	undirected	-	-
g__Clostridium_sensu_stricto_15	s__Leiocassis_longirostris	0.128015235699017	undirected	-	-
g__Clostridium_sensu_stricto_15	s__Pseudobagrus_albomarginatus	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	s__Tachysurus_ussuriensis	0.148545595064163	undirected	-	-
g__Clostridium_sensu_stricto_15	s__Triplophysa_bleekeri	0.119040971293041	undirected	-	-
g__Clostridium_sensu_stricto_15	s__Triplophysa_stenura	0.148545595064163	undirected	-	-
g__Collodes	g__Cryptops	0.122833870471246	undirected	-	-
g__Collodes	g__Cytaeis	0.101250920543114	undirected	-	-
g__Collodes	g__Diacronema	0.141372409127667	undirected	-	-
